koi_period,koi_prad,koi_depth,koi_duration,koi_impact,koi_insol,koi_teq,koi_steff,koi_srad,koi_model_snr,label
-0.4046892615760671,-0.036120139307085915,-0.29109417230262885,-0.3638875652791101,-0.19975120164959861,-0.06939093527613013,-0.3937959510836596,0.11196514984722351,-0.14480694225445223,-0.18579638657983427,1
-0.4827153490784714,-0.020518611039348815,-0.3183664568265114,-0.7047024760482686,0.17724221006406096,0.032685567315755455,1.6480876263531148,1.104628296560172,-0.08526062125502658,-0.2466819942486439,0
-0.11144161612215663,-0.037050733542542104,-0.3199357190243999,-0.13892958053045626,0.023308074310409516,-0.07010639601941974,-0.686312980435557,-0.1418265614660366,-0.10131084254867229,-0.3397206756301957,1
-0.2725965232292091,-0.03693813495177516,-0.3155361610498924,-0.2649048123810249,-0.05511120239428084,-0.07014632731562516,-0.7207267485946038,-0.6956675866471904,-0.15074552413310113,-0.32181985090359805,1
-0.01937852422614576,-0.036799042574945415,-0.3154247661454248,-0.15750821558443304,-0.21717770758397423,-0.0701844571999717,-0.7620232703854599,-0.23684217752420295,-0.11784257048112741,-0.30346295420944386,1
-0.48204204594450334,-0.025221258065497548,-0.29886153350540967,-0.6151562442076245,0.1467458246789036,-0.010700036207526098,1.2741246790248066,0.725816037801956,-0.10869394434374932,-0.22422044984648007,0
-0.48384947893538494,-0.02870519093275703,-0.2713134654801752,-0.7344174455587036,0.14044323836597108,-0.04403756453878587,0.7980675528246598,-0.7681795041652647,-0.1637462033809542,-0.08420635580659576,0
-0.37499128390275976,-0.03710040939140988,-0.32066465267111033,0.2885804621211047,-0.190166623385692,-0.06830608502333123,-0.19649034697179152,0.5582885042257154,-0.03791246843877167,-0.32181985090359805,1
-0.4349014963967172,-0.03260971265376362,-0.11743384225332099,0.016920220447775098,-0.003412568122299781,-0.06810732924823355,-0.17010645804985566,0.07070836919038813,-0.11800307269406385,0.09217947764592946,0
-0.38144506974275616,-0.03673943155630409,-0.3186584628867663,-0.2957400782337471,0.05496622675785858,-0.0687995717942308,-0.27334776252699594,0.44326960057635617,-0.08766815444907343,-0.31794323917936673,1
1.7834039156196744,0.0006333654085469299,-0.31727954538000697,2.570854988476611,0.17317602534603999,-0.07006726535070716,-0.6564877146977165,2.448599181593446,0.1681723729716394,-0.32124976094415225,0
-0.4534810145240579,-0.037299112786880945,-0.31996383812649853,-0.6397159911305214,-0.02635746760256102,-0.06951032885099998,-0.42476834242680167,-1.5308048435794945,-0.17594437156412493,-0.3172591312280318,1
-0.0769640348965236,-0.0367593018958512,-0.3112588130191213,0.0026957108735042247,-0.17564453510704564,-0.07023289516328855,-0.8342921835194581,-0.9619613527049461,-0.1456094533191345,-0.326152534595386,1
-0.42623821470179396,-0.03667650881440492,-0.31577841792951133,-0.42822325564117175,0.05845152794473371,-0.06885261336563148,-0.2825247673694084,0.11446556079612262,-0.1377448448852481,-0.3190834190982583,0
-0.485295409020341,-0.03721631970543467,-0.31983838367098155,-0.7585479779770173,-0.15502316975136782,-0.001329792266630425,1.3704832298701375,-0.3668635468669569,-0.1425599112733418,-0.3272927145142776,0
0.033609210300895816,-0.018501771575317422,-0.3034373766199969,-0.47484803702350403,0.15778261177067485,-0.07002333091703754,-0.6278095745651775,0.7708234348821401,-0.03903598392932689,-0.295595712769092,0
0.8225517245313686,-0.03705735698905781,-0.31961775686990007,1.0328105218729884,-0.17927505717670725,-0.07024740653659628,-0.8629703236519971,0.4482704224741544,-0.09440924739240464,-0.34998229490021976,0
3.6507061597471773,-0.03190762732309916,-0.3045015764840371,0.05894295461490199,0.05583755205457736,-0.07026381940019952,-0.9065610966534563,-0.7369243673040258,0.2201750899630516,-0.30118259437166073,0
-0.1243198143969405,-0.0066424905889522,4.166760108374896,0.3018892107848752,-0.08067007776469844,-0.06982307396539081,-0.5291567725092435,1.4209302815959097,-0.07113642651661833,1.2100118701272204,0
-0.4419476422919607,-0.03735872380552227,-0.3209523327156577,-0.16883513987505613,-0.19510413340043178,-0.06886122011117951,-0.28367189297470996,-0.5818988884722807,-0.1444859378285793,-0.3402907655896415,0
-0.47898089551038825,-0.037160020410051196,-0.32016499785689634,-0.6034884275306899,-0.13817754734813803,-0.03859379797965334,0.9001617316964985,0.5882934356125048,-0.10692842000144831,-0.3557972124865667,0
-0.2392043897082301,-0.03684209497729748,-0.3120374958464677,-0.4888091297538069,0.025631608434992938,-0.07023940026166788,-0.8469105651777753,-1.5758122406596786,-0.17610487377706138,-0.33766835177619087,1
0.3402911932186775,-0.036279102023462774,-0.3077785333824534,0.16260523027053608,0.017789680764523894,-0.07023940026166788,-0.8469105651777753,-0.12932450672154103,-0.12217613023041175,-0.30585733203911614,1
-0.4263573639104386,-0.036765925342366904,-0.3169031820134562,-0.3279853989571215,-0.1945232498692859,-0.0675549963566102,-0.10586742415296838,0.40701364181731897,-0.08975468321724739,-0.31509278938213786,1
-0.47921411859540064,-0.03727261900081814,-0.3206603266554028,-0.6321388830893249,-0.1984732578810777,-0.04583887631924044,0.76135953345501,0.30324658743800575,-0.1242626589985857,-0.3467897911273234,0
0.284733430830626,-0.036696379153952026,-0.31620939724436903,-0.5290964117724389,-0.05540164415985377,-0.06852845930946767,-0.23090411513083828,0.07008326645316335,-0.11800307269406385,-0.3227890038346559,0
2.497613341848902,21.267990251607827,-0.2597056838330788,2.8589090549098293,29.055576519214643,-0.07015783633583475,-0.7321980046476194,-0.795684024603155,0.6682972684816402,-0.24839226412698123,0
